# Time-averaged data for fix fixflux1
# TimeStep v_tempt1v v_tempt2v f_fix1 f_fix2 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
61000000 243.119 200.405 -872.426 1295.06 -5.30493e-09 -4.94876e-09 -1.68159e-09 -8.66647e-11 -4.4535e-09 -2.02637e-09 -2.07677e-09 -1.99374e-09
61010000 238.588 197.784 -893.258 1290.96 -4.8324e-09 -2.84769e-09 -2.4633e-10 -8.34711e-10 -3.72318e-09 -7.92671e-10 -9.50214e-10 -9.12478e-10
61020000 241.856 193.419 -890.295 1292.82 -9.18033e-09 -1.37259e-08 -4.47081e-09 -4.35936e-09 -3.71741e-09 -4.99132e-09 -5.40656e-09 -5.49821e-09
61030000 243.929 192.866 -887.654 1316.33 -7.52937e-09 -9.47117e-09 -5.25402e-09 -1.19513e-09 -4.48914e-09 -3.87984e-09 -4.1291e-09 -4.1778e-09
61040000 236.656 197.748 -869.807 1297.13 9.69097e-09 1.30147e-08 6.70424e-09 1.51347e-10 7.03491e-09 5.33088e-09 5.5901e-09 5.62705e-09
61050000 243.618 195.877 -875.559 1303.97 1.57827e-08 1.67457e-08 7.98618e-09 3.02666e-09 9.34699e-09 5.75772e-09 6.57256e-09 6.73062e-09
61060000 244.959 191.471 -887.31 1305.09 -1.09016e-08 -1.13226e-08 -8.925e-09 1.61247e-09 -4.89936e-09 -4.69216e-09 -4.45809e-09 -4.35662e-09
61070000 233.555 192.895 -888.728 1297.9 -5.13914e-09 -4.43228e-09 -2.26658e-09 -5.35502e-10 -1.42003e-09 -1.47826e-09 -1.30912e-09 -1.26052e-09
61080000 240.552 195.511 -893.046 1302.9 4.59323e-09 3.71911e-09 3.57297e-09 -2.49324e-10 1.06275e-09 1.17807e-09 1.1486e-09 1.16779e-09
61090000 249.424 190.236 -898.53 1296.99 1.6113e-08 2.22612e-08 9.5952e-09 7.13528e-10 9.81803e-09 8.06605e-09 8.45567e-09 8.55933e-09
61100000 239.952 197.061 -895.656 1293.5 -2.43589e-11 -5.3055e-09 -6.45317e-09 4.30739e-09 -9.97497e-10 -3.37911e-09 -2.93145e-09 -2.947e-09
61110000 238.488 193.906 -905.188 1312.43 -2.96513e-08 -2.90901e-08 -1.67563e-08 -6.4454e-09 -1.35375e-08 -1.099e-08 -1.16343e-08 -1.17604e-08
61120000 241.975 197.562 -885.814 1291.44 6.35493e-09 7.91097e-09 2.7031e-09 2.1711e-09 1.73376e-09 2.98722e-09 2.83821e-09 2.79789e-09
61130000 241.938 197.348 -882.817 1296.15 -5.8968e-09 -7.37149e-09 -1.60521e-09 -2.13268e-09 -8.87645e-11 -1.91058e-09 -1.85844e-09 -1.81407e-09
61140000 246.056 197.104 -893.089 1309.4 1.14859e-08 1.81528e-08 9.05803e-09 -3.44447e-10 5.75107e-09 7.72914e-09 7.25289e-09 7.22271e-09
61150000 237.52 196.759 -879.838 1292.27 6.99255e-09 1.46724e-08 5.98062e-09 1.43586e-09 3.24471e-09 5.52896e-09 5.88655e-09 5.95131e-09
61160000 244.221 194.467 -876.337 1294.97 3.25275e-09 9.25212e-10 -3.09907e-09 4.65191e-09 1.17787e-09 -6.26933e-10 -1.57681e-10 -7.62893e-11
61170000 237.509 192.607 -853.516 1289.14 8.3508e-09 8.65463e-09 -5.82425e-10 5.43667e-09 4.5965e-09 2.305e-09 2.83153e-09 2.97822e-09
61180000 243.04 195.615 -877.615 1306.86 1.8709e-08 1.87912e-08 1.04122e-08 4.49326e-09 5.91438e-09 6.15658e-09 6.63576e-09 6.73888e-09
61190000 236.959 192.023 -880.245 1308.67 -1.26836e-09 -2.35192e-09 -1.29348e-10 4.94709e-10 -3.70418e-10 -2.43419e-10 -2.9237e-10 -3.24881e-10
61200000 245.446 188.91 -873.439 1320.94 -1.78024e-08 -1.65826e-08 -9.55852e-09 -5.25013e-09 -7.83352e-09 -6.93217e-09 -7.09833e-09 -7.09057e-09
61210000 243.937 195.913 -877.342 1303.3 1.59629e-08 1.31137e-08 1.02419e-08 3.54102e-09 7.09241e-09 6.37389e-09 6.1707e-09 6.11416e-09
61220000 241.125 201.041 -891.61 1303.35 -1.76092e-09 1.92408e-10 -5.03527e-09 3.00627e-09 1.42708e-10 -1.17118e-10 -6.36956e-11 -2.27552e-11
61230000 245.228 197.289 -875.267 1313.39 5.74253e-09 5.00664e-09 2.96681e-09 5.92882e-10 2.78867e-09 8.28448e-10 1.42788e-09 1.57376e-09
61240000 248.361 195.098 -884.08 1308.41 -3.05548e-08 -3.32283e-08 -1.90551e-08 -6.60189e-09 -1.13786e-08 -1.39773e-08 -1.35523e-08 -1.34477e-08
61250000 244.629 197.933 -885.069 1304.59 -8.77153e-09 -1.14647e-08 1.95693e-09 -7.45324e-09 -4.51641e-09 -4.12957e-09 -4.0947e-09 -4.18603e-09
61260000 240.258 190.944 -879.109 1299.81 1.89195e-08 2.2489e-08 1.62106e-08 9.40468e-10 7.20839e-09 9.61665e-09 9.45525e-09 9.40017e-09
61270000 244.275 194.185 -882.584 1290.89 -7.64989e-09 -5.78016e-09 -5.43209e-09 -1.22408e-09 -3.20238e-09 -1.73612e-09 -2.27824e-09 -2.40064e-09
61280000 241.068 193.547 -886.854 1288.04 -2.18278e-08 -2.44077e-08 -1.2826e-08 -7.72598e-09 -8.85328e-09 -9.98197e-09 -1.03668e-08 -1.04668e-08
61290000 242.559 194.309 -901.377 1297.31 -1.00602e-08 -1.16201e-08 -1.03637e-08 1.63953e-09 -4.75546e-09 -5.20774e-09 -5.14531e-09 -5.07852e-09
61300000 238.425 191.179 -900.133 1297.73 1.07187e-08 5.8512e-09 5.55744e-09 3.48161e-09 5.67432e-09 2.68474e-09 2.95474e-09 3.09707e-09
61310000 240.275 196.451 -893.081 1304.74 -7.38912e-09 -5.84215e-09 5.65179e-10 -3.07898e-09 -3.93402e-09 -1.72289e-09 -1.63782e-09 -1.65231e-09
61320000 238.36 198.116 -864.04 1304.91 -4.60614e-09 -4.27939e-09 -2.87267e-09 -1.42904e-09 -1.04455e-09 -1.80486e-09 -1.69129e-09 -1.70313e-09
61330000 242.698 198.124 -875.12 1286.13 1.84194e-08 1.94439e-08 8.90754e-09 4.6672e-09 9.92647e-09 8.26377e-09 8.15612e-09 8.18914e-09
61340000 245.855 199.738 -880.873 1294.11 2.60234e-08 3.06936e-08 1.29069e-08 7.15621e-09 1.22169e-08 1.12416e-08 1.18679e-08 1.20119e-08
61350000 248.06 192.751 -874.849 1291.94 2.38203e-08 2.58236e-08 7.74147e-09 8.19714e-09 1.23376e-08 7.74409e-09 9.08495e-09 9.4217e-09
61360000 237.538 195.437 -892.612 1300.15 2.42649e-08 2.09723e-08 5.614e-09 1.25708e-08 1.04447e-08 6.10073e-09 7.41845e-09 7.77121e-09
61370000 243.96 199.27 -908.958 1309.85 -2.99256e-09 -6.87843e-09 -6.52918e-10 2.26265e-09 -3.78244e-09 -3.26972e-09 -2.60967e-09 -2.38759e-09
61380000 240.518 200.805 -902.644 1282.74 7.09533e-09 9.56097e-09 3.35044e-09 3.25766e-09 3.55574e-09 3.39268e-09 3.85089e-09 3.97461e-09
61390000 237.58 192.67 -901.378 1298.11 -2.08137e-08 -2.67401e-08 -1.12592e-08 -2.85525e-09 -8.66563e-09 -9.59657e-09 -9.55342e-09 -9.5713e-09
61400000 241.348 193.955 -905.332 1310.7 -6.07611e-09 -6.83366e-09 -2.11255e-09 -1.57242e-09 -4.37888e-09 -1.60452e-09 -2.40517e-09 -2.56622e-09
61410000 239.183 198.684 -894.055 1299.27 8.7736e-09 1.2036e-08 4.74418e-09 3.65791e-11 4.67801e-09 5.15967e-09 4.62982e-09 4.50213e-09
61420000 239.048 194.944 -902.825 1310.24 1.71051e-08 1.64293e-08 8.11226e-09 3.41347e-09 6.38365e-09 6.70289e-09 6.16459e-09 6.02021e-09
61430000 243.05 191.039 -864.491 1310.38 3.70103e-09 4.64788e-09 1.88426e-09 1.53318e-09 1.94011e-09 2.40977e-09 2.29449e-09 2.20173e-09
61440000 241.379 194.543 -887.782 1301.86 -1.47019e-08 -1.68178e-08 -9.4861e-09 -3.12454e-09 -5.56286e-09 -6.33928e-09 -6.56433e-09 -6.6386e-09
61450000 242.406 192.528 -887.268 1316.3 1.45863e-08 1.57722e-08 8.54699e-09 2.27451e-09 7.09678e-09 5.72426e-09 6.11364e-09 6.18842e-09
61460000 240.077 194.348 -867.809 1313.62 8.5391e-09 5.13014e-09 -1.1425e-09 4.49928e-09 6.73796e-09 1.65422e-09 1.9266e-09 2.05332e-09
61470000 241.593 196.984 -889.454 1310.21 2.6393e-08 2.98611e-08 1.40438e-08 7.28366e-09 1.24375e-08 1.05951e-08 1.16263e-08 1.18909e-08
61480000 239.917 192.975 -871.677 1302.67 1.78925e-08 2.11982e-08 9.62751e-09 5.10504e-09 8.19231e-09 7.72183e-09 8.31655e-09 8.45379e-09
61490000 244.811 192.116 -888.851 1302.49 -3.50379e-09 -2.00104e-09 1.61005e-09 7.99402e-10 -6.22053e-09 -1.30836e-09 -9.83755e-10 -9.20091e-10
61500000 236.239 194.737 -880.451 1297.16 -9.85763e-09 -1.30324e-08 -4.90071e-09 -1.85562e-09 -5.81631e-09 -5.64523e-09 -5.40771e-09 -5.36008e-09
61510000 241.54 197.602 -891.721 1302.65 1.32875e-08 1.746e-08 1.01067e-08 2.08134e-09 4.01992e-09 7.17556e-09 6.94104e-09 6.89943e-09
61520000 234.387 193.117 -903.64 1300.22 3.80225e-09 8.61586e-11 -3.16208e-09 3.89339e-09 1.74433e-09 -3.75092e-10 -3.96929e-10 -4.02492e-10
61530000 237.138 196.661 -892.691 1294.78 -9.37555e-09 -7.42673e-09 -5.90146e-10 -5.6079e-09 -3.62488e-09 -2.58862e-09 -2.5833e-09 -2.60921e-09
61540000 237.319 192.839 -894.961 1304.45 4.19875e-09 -7.96159e-12 2.8797e-09 2.26309e-10 5.35571e-10 4.8483e-10 9.70503e-11 3.35007e-12
61550000 243.67 196.022 -898.234 1309.58 -1.98871e-08 -2.02548e-08 -1.01253e-08 -5.09466e-09 -8.94785e-09 -8.5028e-09 -8.34392e-09 -8.27645e-09
61560000 239.333 196.155 -902.035 1301.56 3.22843e-09 4.71512e-10 2.31567e-09 4.13612e-10 5.34174e-10 6.85466e-10 3.88173e-10 3.16035e-10
61570000 245.088 194.311 -907.499 1304.47 -4.35719e-09 -4.09983e-09 -1.32974e-09 -1.28894e-09 -2.56337e-09 -1.6131e-09 -1.62957e-09 -1.63347e-09
61580000 242.235 197.163 -905.273 1308.14 -3.64073e-09 4.28477e-10 -7.83658e-10 -6.2175e-10 -2.36498e-09 5.62915e-11 5.20787e-11 8.14378e-11
61590000 235.245 198.377 -896.699 1303.37 -1.19013e-08 -7.75175e-09 -3.57427e-09 -3.62782e-09 -4.25393e-09 -2.50184e-09 -2.44238e-09 -2.45013e-09
61600000 246.015 195.584 -889.997 1301.98 3.06975e-09 4.9645e-09 8.61407e-10 -2.79764e-11 -3.54873e-10 9.05412e-10 7.98946e-10 8.15533e-10
61610000 243.721 195.329 -907.62 1312.6 -1.05965e-08 -1.12955e-08 8.80797e-11 -2.95818e-09 -5.5849e-09 -3.19143e-09 -3.13383e-09 -3.09586e-09
61620000 241.147 194.752 -901.434 1305.4 -4.5653e-09 -2.02649e-09 -1.45193e-09 1.84729e-10 -6.39766e-09 -1.15155e-09 -1.51231e-09 -1.55798e-09
61630000 244.782 193.803 -888.656 1315.3 4.60822e-09 3.22018e-09 3.45507e-10 3.46616e-09 1.06909e-09 1.33035e-09 1.2237e-09 1.20936e-09
61640000 231.464 193.662 -911.57 1288.11 -2.88543e-09 -5.44096e-09 -4.1397e-09 4.01006e-10 3.43606e-10 -2.41386e-09 -2.14705e-09 -2.10231e-09
61650000 235.861 195.992 -893.647 1302.78 -3.75356e-09 -4.16574e-09 -1.83364e-09 -1.70641e-09 -1.41281e-09 -1.29747e-09 -1.59089e-09 -1.65068e-09
61660000 240.028 194.556 -878.036 1305.48 -1.87276e-08 -1.88461e-08 -1.02529e-08 -6.29689e-09 -6.74624e-09 -8.05759e-09 -7.90577e-09 -7.87556e-09
61670000 242.905 200.413 -861.404 1304.97 1.04391e-08 1.16999e-08 6.56838e-09 8.57473e-12 5.48551e-09 4.76778e-09 4.56856e-09 4.53192e-09
61680000 241.648 195.644 -871.28 1293.78 1.01922e-08 9.51883e-09 8.58505e-09 1.72603e-09 2.41289e-09 4.32021e-09 4.15675e-09 4.10551e-09
61690000 237.61 195.807 -878.864 1291.17 -8.48505e-09 -8.66241e-09 -3.20633e-09 -1.67606e-09 -5.52483e-09 -3.99257e-09 -3.72192e-09 -3.65981e-09
61700000 245.512 197.772 -889.851 1303.33 -1.58783e-08 -1.82103e-08 -6.45084e-09 -4.10952e-09 -7.85159e-09 -7.57954e-09 -7.16668e-09 -7.09804e-09
61710000 239.03 200.424 -882.572 1295.05 -9.72571e-09 -1.1721e-08 -4.64931e-09 -2.44394e-09 -3.0483e-09 -5.05835e-09 -4.44842e-09 -4.32872e-09
61720000 238.842 196.664 -896.249 1293.37 -1.3607e-08 -1.45234e-08 -4.81089e-09 -4.5277e-09 -7.56941e-09 -6.27538e-09 -6.082e-09 -6.03634e-09
61730000 241.741 193.743 -886.521 1301.37 -2.37853e-09 -1.27025e-09 -1.61626e-09 -1.98324e-09 5.24786e-10 -7.09583e-10 -6.62401e-10 -6.67683e-10
61740000 238.386 197.835 -869.782 1303.4 8.48243e-09 1.47902e-08 4.64618e-09 -4.85675e-11 8.08321e-09 5.8556e-09 6.1431e-09 6.19746e-09
61750000 233.14 195.287 -862.535 1304.92 1.55305e-08 1.49103e-08 4.88262e-09 6.49101e-09 6.19125e-09 6.51124e-09 6.05097e-09 5.90138e-09
61760000 240.628 190.694 -870.798 1302.34 2.26574e-08 2.33305e-08 7.76247e-09 6.92842e-09 1.03632e-08 9.23671e-09 8.83373e-09 8.75953e-09
61770000 240.166 197.191 -888.109 1310.06 3.38957e-10 -1.42389e-09 -6.0251e-10 1.70573e-09 -6.80484e-10 -2.91271e-10 -3.84715e-10 -4.0322e-10
61780000 236.494 189.568 -870.436 1309.96 -2.76651e-10 9.13561e-10 -1.61895e-09 2.68737e-11 3.5997e-10 -1.71629e-10 -8.60968e-11 -5.99241e-11
61790000 231.939 190.078 -870.028 1288.07 7.93158e-09 6.24971e-09 5.34874e-09 2.16131e-09 2.04392e-09 2.8845e-09 2.73211e-09 2.69774e-09
61800000 244.396 196.876 -889.753 1290.68 -5.2285e-09 -1.48066e-09 -1.86149e-09 -1.98753e-09 -1.32177e-09 -2.34423e-10 -3.72529e-10 -4.05981e-10
61810000 240.087 194.381 -882.466 1295.77 -1.17621e-08 -1.21215e-08 -5.32976e-09 -3.26115e-09 -4.91746e-09 -5.11762e-09 -4.8293e-09 -4.76294e-09
61820000 244.685 185.641 -890.384 1307.74 -6.74677e-09 -6.9276e-09 -6.11449e-10 -3.24475e-09 -1.49899e-09 -2.31251e-09 -2.0759e-09 -1.98489e-09
61830000 234.554 192.593 -916.988 1297.06 -2.3393e-08 -2.79945e-08 -8.47784e-09 -4.87825e-09 -1.60363e-08 -1.17463e-08 -1.15307e-08 -1.14542e-08
61840000 241.17 198.111 -893.813 1301.36 -9.02373e-09 -7.35436e-09 -3.36959e-09 -4.30815e-09 -2.87155e-09 -2.86267e-09 -2.93567e-09 -2.93565e-09
61850000 243.831 195.914 -908.564 1300.71 -3.87115e-09 -9.26033e-09 -3.01295e-09 6.11911e-10 -1.13136e-09 -3.68569e-09 -3.25509e-09 -3.17247e-09
61860000 230.251 196.081 -905.847 1308.27 -4.90835e-09 -4.77586e-09 -4.14679e-09 -2.22308e-09 3.93572e-10 -2.08315e-09 -1.99275e-09 -1.98394e-09
61870000 243.574 198.217 -914.777 1317.7 -1.49565e-08 -2.23545e-08 -8.20705e-09 -2.20614e-09 -8.66611e-09 -9.27304e-09 -9.01424e-09 -8.9529e-09
61880000 243.009 200.698 -917.7 1303.73 -1.32514e-08 -1.45128e-08 -4.8144e-09 -3.77025e-09 -6.78921e-09 -5.45646e-09 -5.56674e-09 -5.53169e-09
61890000 242.188 194.14 -930.025 1299.7 -1.40406e-08 -1.88422e-08 -8.20262e-09 -2.14446e-09 -8.07586e-09 -7.65685e-09 -7.71505e-09 -7.71928e-09
61900000 234.453 194.232 -905.572 1302.71 4.38802e-09 4.5371e-09 2.3092e-09 1.41706e-09 1.77822e-09 3.13134e-09 2.44086e-09 2.24515e-09
61910000 237.573 198.528 -875.792 1289.63 -2.71431e-08 -3.04826e-08 -1.58166e-08 -4.89269e-09 -1.60167e-08 -1.12405e-08 -1.24871e-08 -1.27586e-08
61920000 242.157 197.437 -896.915 1312.27 -3.58046e-08 -4.18374e-08 -1.90744e-08 -8.59311e-09 -1.8119e-08 -1.51173e-08 -1.63264e-08 -1.66526e-08
61930000 237.292 194.234 -904.723 1305.44 4.11884e-08 4.73643e-08 2.07752e-08 1.15807e-08 1.7786e-08 1.77872e-08 1.83296e-08 1.84869e-08
61940000 239.783 190.577 -888.804 1294.91 2.68388e-08 2.8448e-08 1.18223e-08 8.72225e-09 1.2527e-08 9.51113e-09 1.0727e-08 1.09838e-08
61950000 232.294 187.311 -906.618 1295.58 8.8675e-09 9.07573e-09 4.72663e-09 2.21898e-09 5.7447e-09 3.15099e-09 3.88998e-09 3.9879e-09
61960000 243.212 196.504 -908.838 1292.02 -6.52106e-09 -5.11297e-09 -2.01807e-09 -3.80481e-09 -9.38084e-10 -2.36057e-09 -1.97431e-09 -1.93755e-09
61970000 238.297 194.975 -913.303 1292.31 1.03716e-08 1.1095e-08 5.68782e-09 2.30126e-09 6.27314e-09 5.91156e-09 5.40494e-09 5.26043e-09
61980000 234.3 197.557 -919.46 1309 2.76728e-08 2.98791e-08 1.17906e-08 7.71711e-09 1.09174e-08 1.20224e-08 1.14233e-08 1.12154e-08
61990000 241.886 198.268 -898.579 1293.01 1.4116e-08 2.17269e-08 5.66732e-09 3.74947e-09 7.1926e-09 8.6379e-09 8.30943e-09 8.23353e-09
62000000 237.36 195.963 -904.239 1315.92 1.03908e-08 1.23834e-08 3.85614e-09 3.61472e-09 4.59104e-09 5.21655e-09 4.90926e-09 4.83606e-09
62010000 241.68 198.452 -922.193 1288.42 9.65427e-09 1.2855e-08 7.34365e-09 -7.80785e-10 6.13487e-09 5.63684e-09 5.45064e-09 5.3972e-09
62020000 236.058 192.36 -910.864 1286.3 3.38794e-08 3.32574e-08 1.35805e-08 9.10448e-09 1.5679e-08 1.36619e-08 1.30332e-08 1.28874e-08
62030000 246.613 193.389 -901.083 1295.43 1.39805e-08 1.3349e-08 5.09913e-09 8.7965e-09 5.46633e-09 5.45335e-09 5.90246e-09 6.01723e-09
62040000 239.805 190.278 -901.089 1308.49 1.78251e-08 2.33305e-08 7.54914e-09 7.14936e-09 6.20368e-09 8.86643e-09 8.83778e-09 8.82237e-09
62050000 244.92 196.467 -906.961 1297.26 1.69603e-08 1.63466e-08 8.5663e-09 7.09137e-09 6.52412e-09 7.04545e-09 7.1354e-09 7.1498e-09
62060000 240.581 188.861 -920.126 1312.59 -1.86877e-08 -2.76209e-08 -1.12688e-08 -4.75568e-09 -8.18407e-09 -1.15671e-08 -1.12628e-08 -1.11943e-08
62070000 236.308 191.936 -905.135 1319.7 -9.30821e-09 -1.08795e-08 -9.45945e-10 -5.95428e-09 -6.80197e-09 -3.45931e-09 -4.35507e-09 -4.61758e-09
62080000 243.718 194.508 -895.964 1303.89 -1.2602e-08 -1.34285e-08 -6.10964e-09 -3.55171e-09 -6.29311e-09 -5.28579e-09 -5.50023e-09 -5.5134e-09
62090000 238.912 190.723 -893.143 1296.52 -2.6875e-08 -2.97961e-08 -1.7446e-08 -8.84584e-09 -8.29889e-09 -1.16679e-08 -1.21803e-08 -1.2272e-08
62100000 236.923 196.157 -902.216 1294.89 6.67604e-09 5.4435e-09 4.10198e-09 5.8715e-10 3.00591e-09 2.78654e-09 2.45137e-09 2.34008e-09
62110000 244.174 192.034 -895.424 1292.36 -9.90309e-09 -7.62883e-09 7.48787e-10 -6.7187e-09 -5.781e-09 -2.14683e-09 -2.72389e-09 -2.86947e-09
62120000 237.908 194.362 -899.295 1307.82 -2.61399e-08 -2.78911e-08 -1.14974e-08 -8.30791e-09 -1.25693e-08 -9.35678e-09 -1.05226e-08 -1.0801e-08
62130000 237.2 194.455 -895.987 1297.53 -1.06755e-08 -1.34215e-08 -3.17013e-09 -3.61655e-09 -6.13178e-09 -5.24544e-09 -5.21401e-09 -5.22479e-09
62140000 243.453 187.686 -918.074 1316.26 -3.64468e-09 -1.4263e-09 -1.75733e-09 -1.15207e-09 -1.31492e-09 -1.79253e-09 -1.07431e-09 -9.74556e-10
62150000 242.239 193.728 -911.363 1305.89 1.65268e-08 1.88351e-08 9.3421e-09 3.84014e-09 9.59846e-09 7.44188e-09 7.98794e-09 8.10377e-09
62160000 239.333 197.854 -910.704 1302.16 7.52025e-09 8.55658e-09 5.10873e-09 3.06222e-09 2.69543e-09 3.46829e-09 3.71966e-09 3.81813e-09
62170000 234.974 201.304 -897.684 1305.07 4.92435e-09 5.77492e-09 -5.0872e-10 4.65625e-09 2.83849e-09 1.60176e-09 2.15729e-09 2.31913e-09
62180000 235.132 190.358 -907.169 1299.01 2.20713e-08 2.85637e-08 1.02012e-08 6.62732e-09 9.71678e-09 9.8153e-09 1.05088e-08 1.06724e-08
62190000 244.012 192.775 -872.74 1295.29 -1.97235e-08 -2.14837e-08 -8.41427e-09 -5.20495e-09 -1.07744e-08 -8.82325e-09 -8.75e-09 -8.74542e-09
62200000 235.27 192.436 -880.697 1296.16 8.38301e-09 5.62645e-09 -2.71049e-10 2.61778e-09 6.54468e-09 1.90478e-09 1.95473e-09 1.99887e-09
62210000 244.578 198.626 -889.492 1288.76 -2.18445e-08 -2.41719e-08 -9.7072e-09 -7.20244e-09 -9.516e-09 -9.60067e-09 -9.58131e-09 -9.58701e-09
62220000 238.069 191.974 -888.883 1287.95 -7.21814e-09 -9.82567e-09 -1.97678e-09 -1.91045e-09 -3.71209e-09 -4.06552e-09 -3.6776e-09 -3.59e-09
62230000 239.678 196.894 -893.119 1297.24 -2.13969e-08 -2.03218e-08 -9.3454e-09 -4.11912e-09 -1.11581e-08 -7.8558e-09 -7.88165e-09 -7.857e-09
62240000 244.803 196.559 -874.23 1302.58 -1.9213e-08 -2.12e-08 -8.45135e-09 -4.54953e-09 -1.00002e-08 -7.92773e-09 -8.14139e-09 -8.21145e-09
62250000 246.22 200.755 -883.378 1299.39 -1.48086e-08 -1.74114e-08 -8.39574e-09 -3.76418e-09 -6.96224e-09 -5.65665e-09 -6.63129e-09 -6.80257e-09
62260000 235.926 194.618 -884.033 1294.62 -1.64512e-08 -1.72616e-08 -7.59409e-09 -3.88405e-09 -8.62926e-09 -5.78673e-09 -6.49657e-09 -6.64022e-09
62270000 237.98 193.833 -883.629 1297.75 1.41554e-08 1.5207e-08 7.13917e-09 7.14643e-10 8.71462e-09 6.95369e-09 6.34499e-09 6.18373e-09
62280000 234.191 195.189 -876.192 1312.97 2.95068e-09 5.24364e-09 1.37238e-09 4.74819e-10 1.42272e-09 2.53695e-09 2.10828e-09 2.04162e-09
62290000 238.362 193.923 -895.16 1306.88 1.55177e-08 1.92852e-08 6.93401e-09 3.31397e-09 7.17985e-09 7.65012e-09 7.27879e-09 7.22485e-09
62300000 238.252 189.545 -884.965 1306.83 1.98541e-08 2.22216e-08 9.1317e-09 4.66951e-09 8.62045e-09 9.053e-09 8.58215e-09 8.48486e-09
62310000 238.911 191.606 -888.81 1307.82 1.08296e-08 1.3164e-08 3.70428e-09 7.03317e-09 2.77568e-09 3.74583e-09 4.63832e-09 4.84634e-09
62320000 238.137 191.301 -918.018 1306.9 2.41701e-08 2.89522e-08 1.42457e-08 6.4278e-09 1.00327e-08 1.07006e-08 1.13626e-08 1.15103e-08
62330000 234.44 191.011 -893.138 1296.55 4.16689e-09 7.90826e-09 5.97976e-09 -1.39356e-09 1.18759e-09 3.70735e-09 3.44556e-09 3.33361e-09
62340000 244.251 192.902 -894.439 1297.87 1.09136e-08 1.11177e-08 2.88533e-09 3.68713e-09 5.24404e-09 3.95637e-09 3.99168e-09 3.99373e-09
62350000 242.001 192.901 -911.994 1304.92 -3.03655e-09 -4.26144e-09 -1.11346e-09 -1.84719e-09 7.96827e-11 -1.22555e-09 -1.29021e-09 -1.32432e-09
62360000 240.547 191.445 -896.394 1291.35 2.24075e-08 2.31228e-08 1.1771e-08 7.04982e-09 9.44783e-09 8.82234e-09 9.31611e-09 9.42449e-09
62370000 239.926 193.371 -907.112 1305.98 1.25296e-08 1.50608e-08 6.37961e-09 4.99748e-09 3.77015e-09 5.84838e-09 5.81342e-09 5.86806e-09
62380000 245.384 195.821 -900.26 1301.04 1.12177e-09 3.53602e-09 5.39279e-11 9.7651e-10 7.33175e-10 1.63539e-09 1.4659e-09 1.45583e-09
62390000 244.766 196.375 -878.767 1305.18 -1.58583e-08 -1.46349e-08 -4.76058e-09 -6.99646e-09 -7.61695e-09 -5.65177e-09 -5.92612e-09 -5.94569e-09
62400000 240.447 193.725 -882.173 1299 -3.44751e-08 -3.87759e-08 -1.68467e-08 -9.7264e-09 -1.63264e-08 -1.56072e-08 -1.56987e-08 -1.57013e-08
62410000 239.206 193.785 -859 1294.64 -2.09475e-08 -2.67616e-08 -1.10833e-08 -5.59917e-09 -9.35317e-09 -9.59791e-09 -1.02381e-08 -1.03371e-08
62420000 243.049 197.042 -880.602 1304.04 -1.36951e-08 -1.75032e-08 -6.03906e-09 -3.02521e-09 -7.19951e-09 -6.63987e-09 -6.68264e-09 -6.67888e-09
62430000 236.461 193.887 -890.45 1308.4 -6.83722e-09 -1.00201e-08 -5.37774e-09 -6.0701e-10 -4.56138e-09 -4.90673e-09 -4.70005e-09 -4.66716e-09
62440000 243.149 196.492 -896.105 1307.28 3.71673e-09 7.51024e-09 3.19265e-09 -3.62662e-10 2.89526e-09 3.01944e-09 3.10939e-09 3.12952e-09
62450000 234.796 196.473 -867.75 1292.65 9.64163e-09 1.17795e-08 5.96088e-09 3.02766e-09 3.60527e-09 4.85541e-09 4.86384e-09 4.89018e-09
62460000 241.848 199.364 -905.51 1306.55 3.80212e-08 4.018e-08 1.86759e-08 1.03178e-08 1.68355e-08 1.462e-08 1.5442e-08 1.561e-08
62470000 241.119 194.642 -892.215 1302.87 2.12119e-08 2.31913e-08 8.90005e-09 5.00892e-09 1.29113e-08 9.66086e-09 9.5914e-09 9.61039e-09
62480000 238.965 197.553 -872.202 1306.61 1.55354e-08 1.91768e-08 7.8869e-09 4.28572e-09 7.10373e-09 6.763e-09 7.26473e-09 7.3891e-09
62490000 242.779 189.606 -890.373 1324 1.56601e-09 8.77706e-09 5.00526e-09 -2.89292e-09 2.67983e-09 3.12383e-09 3.63089e-09 3.75159e-09
62500000 235.993 194.422 -894.879 1312.33 -2.51429e-09 -5.27843e-09 -5.62359e-09 3.17653e-09 -2.79376e-10 -1.98152e-09 -1.94828e-09 -1.88408e-09
62510000 243.209 194.675 -899.229 1298.2 -7.03849e-09 -1.10888e-08 -5.42607e-09 -1.16325e-09 -3.92686e-09 -4.80613e-09 -4.81857e-09 -4.83823e-09
62520000 241.52 197.836 -884.223 1288.07 -4.32263e-11 -4.27768e-09 -2.14166e-09 3.80655e-10 7.33696e-10 -1.73222e-09 -1.75651e-09 -1.7501e-09
62530000 244.075 200.495 -872.623 1275.92 2.71944e-09 7.59064e-11 4.6932e-10 1.43798e-09 2.24647e-09 5.59325e-10 5.57372e-10 5.25388e-10
